Country,Countrycode,Currency,Continent,Subregion,Date,Population,N,LabShare,E,B,delta,XGDPnat2017,Knat2017,xnat2017,rhonat2017,knat2017,inat2017,cnat2017,rnat2017,wnat2017,XGDPnatcur,Knatcur,xnatcur,rhonatcur,knatcur,inatcur,cnatcur,rnatcur,wnatcur,XGDPppp2017,Kppp2017,xppp2017,rhoppp2017,kppp2017,ippp2017,cppp2017,rppp2017,wppp2017
Canada,CAN,Canadian Dollar,Americas,Northern America,1990,27541319,13290200,0.710365832,2.10143E+11,419120,0.041796908,1.16028E+12,4.24527E+12,87303.2864,0.273310927,319428.4519,17220.85143,70082.43497,0.037363275,62017.27167,6.95501E+11,2.01575E+12,52331.86768,0.345032972,151672.0773,11148.89147,41182.97621,0.05813643,37174.77071,9.73635E+11,4.08462E+12,73259.64,0.23837,307340.78,14929.05,58330.59,0.02724,52041.14
Canada,CAN,Canadian Dollar,Americas,Northern America,1991,27888810,13058436,0.733602762,2.09649E+11,412930,0.041262668,1.13607E+12,4.36685E+12,86999.21169,0.260158354,334408.6792,16222.37741,70776.83428,0.028042799,63822.86201,7.01773E+11,2.06102E+12,53740.96705,0.340498344,157830.3332,10394.20003,43346.76702,0.04944515,39424.52187,9.53324E+11,4.20108E+12,73004.48,0.22692,321713.94,14063.46,58941.02,0.01919,53556.29
Canada,CAN,Canadian Dollar,Americas,Northern America,1992,28224409,12930481,0.738517404,2.14553E+11,426000,0.041538453,1.1463E+12,4.47602E+12,88651.0959,0.256098443,346160.2294,15821.43522,72829.66068,0.025426833,65470.37717,7.18436E+11,2.13243E+12,55561.42903,0.336909464,164915.0141,10210.75708,45350.67195,0.046557509,41033.08231,9.61907E+11,4.30379E+12,74390.64,0.2235,332840.98,13715.87,60674.77,0.0169,54938.78
Canada,CAN,Canadian Dollar,Americas,Northern America,1993,28547967,13034627,0.722486138,2.21833E+11,422680,0.04124825,1.1768E+12,4.57828E+12,90282.80995,0.257040591,351239.5054,16266.78756,74016.02239,0.030084077,65228.07872,7.47037E+11,2.22491E+12,57311.72839,0.335760552,170692.2628,10588.33524,46723.39315,0.051929958,41406.92932,9.87502E+11,4.39828E+12,75759.87,0.22452,337430.29,14101.96,61657.92,0.02106,54735.46
Canada,CAN,Canadian Dollar,Americas,Northern America,1994,28860734,13291093,0.695457935,2.29652E+11,438820,0.041552098,1.22969E+12,4.69259E+12,92520.13568,0.26205019,353062.6542,17381.59193,75138.54376,0.038253208,64343.86254,7.91972E+11,2.35435E+12,59586.67264,0.336387288,177137.112,11628.99105,47957.68159,0.060891981,41440.02433,1.03188E+12,4.50544E+12,77637.3,0.22903,338982.13,15068.4,62568.9,0.0282,53993.48
Canada,CAN,Canadian Dollar,Americas,Northern America,1995,29164152,13502547,0.683057189,2.32727E+11,449500,0.041855384,1.26282E+12,4.79217E+12,93524.67321,0.263517653,354908.5695,17642.25042,75882.42279,0.041664642,63882.70039,8.31621E+11,2.43481E+12,61589.93438,0.341555066,180322.1225,11936.34037,49653.59401,0.066398039,42069.44745,1.05968E+12,4.60181E+12,78480.25,0.23028,340810.43,15294.37,63185.88,0.03113,53606.5
Canada,CAN,Canadian Dollar,Americas,Northern America,1996,29457817,13636177,0.676772058,2.37237E+11,463160,0.041956657,1.28327E+12,4.89867E+12,94107.65548,0.261962856,359240.4552,17571.49445,76536.16102,0.042717057,63689.43167,8.59834E+11,2.52613E+12,63055.35606,0.340375644,185252.2562,11934.94329,51120.41277,0.068062262,42674.10309,1.07684E+12,4.70673E+12,78969.46,0.22879,345165.14,15233.03,63736.43,0.03199,53444.32
Canada,CAN,Canadian Dollar,Americas,Northern America,1997,29742382,13899702,0.673506141,2.39612E+11,478530,0.042298902,1.33819E+12,5.02524E+12,96274.94161,0.266294188,361536.0228,19989.90699,76285.03461,0.044644516,64841.76437,9.06926E+11,2.67071E+12,65247.87332,0.339582155,192141.6433,13843.8219,51404.05142,0.068572587,43944.84335,1.12293E+12,4.83644E+12,80788.11,0.23218,347952.64,17329.59,63458.51,0.03351,54411.29
Canada,CAN,Canadian Dollar,Americas,Northern America,1998,30022073,14223677,0.686226964,2.38627E+11,486760,0.043204618,1.39033E+12,5.14685E+12,97747.65929,0.270132476,361850.8256,19847.57004,77900.08924,0.041555669,67077.07947,9.40548E+11,2.81338E+12,66125.51881,0.334312345,197795.6238,13916.16278,52209.35604,0.061693582,45377.11402,1.16668E+12,4.96451E+12,82023.92,0.235,349031.59,17206.2,64817.72,0.03053,56287.03
Canada,CAN,Canadian Dollar,Americas,Northern America,1999,30302515,14615461,0.669298351,2.45678E+11,495140,0.043541115,1.46211E+12,5.27354E+12,100038.7637,0.27725456,360819.182,20358.07886,79680.68479,0.048147425,66955.77953,1.00793E+12,2.94613E+12,68963.06424,0.34211846,201576.5657,14264.34616,54698.71808,0.069598024,46156.86517,1.22692E+12,5.09608E+12,83946.48,0.24076,348677.57,17648.77,66297.71,0.03608,56185.24
Canada,CAN,Canadian Dollar,Americas,Northern America,2000,30588383,14952766,0.653895319,2.52815E+11,515000,0.044063094,1.53782E+12,5.40473E+12,102844.8913,0.284531599,361453.3206,21555.94617,81288.94516,0.054414625,67249.79297,1.10607E+12,3.10081E+12,73970.99433,0.35670333,207373.9941,15248.61645,58722.37788,0.079393599,48369.2869,1.29044E+12,5.23219E+12,86301.21,0.24664,349914.51,18687.22,67613.99,0.0413,56431.96
Canada,CAN,Canadian Dollar,Americas,Northern America,2001,30880073,15074832,0.657381177,2.48781E+11,506940,0.04434235,1.56534E+12,5.54662E+12,103838.1099,0.282215349,367939.2716,20700.68027,83137.42965,0.052349941,68261.21891,1.14454E+12,3.26626E+12,75924.09672,0.350414424,216669.4393,14935.22452,60988.8722,0.075716227,49911.07206,1.31354E+12,5.37398E+12,87134.66,0.24443,356487.09,17945.78,69188.89,0.0394,57280.69
Canada,CAN,Canadian Dollar,Americas,Northern America,2002,31178263,15427291,0.657402635,2.49235E+11,525470,0.044198341,1.61258E+12,5.68893E+12,104528.0633,0.283460296,368757.3342,20691.28913,83836.77415,0.05291441,68717.02419,1.19369E+12,3.45836E+12,77375.47742,0.345162178,224171.3674,15273.32318,62102.15424,0.074053312,50866.84271,1.35318E+12,5.51051E+12,87713.63,0.24556,357192.1,17937.63,69775.99,0.03993,57663.17
Canada,CAN,Canadian Dollar,Americas,Northern America,2003,31488048,15770746,0.645753741,2.62653E+11,545360,0.042520591,1.64164E+12,5.84165E+12,104093.7349,0.281022637,370410.4984,22157.47346,81936.26147,0.057030627,67218.91877,1.25475E+12,3.6486E+12,79561.67588,0.343897759,231352.7024,16283.56682,63278.10906,0.079303903,51377.24986,1.37756E+12,5.65942E+12,87349.16,0.24341,358855.63,19208.69,68140.47,0.04371,56406.05
Canada,CAN,Canadian Dollar,Americas,Northern America,2004,31815494,16046000,0.639334261,2.69017E+11,537250,0.041328725,1.69231E+12,6.017E+12,105466.3426,0.281255486,374984.1263,23672.36889,81793.97368,0.060110492,67428.24623,1.33573E+12,3.93943E+12,83243.86385,0.339067122,245508.5097,17799.82603,65444.03783,0.080961169,53220.65421,1.42009E+12,5.8317E+12,88500.98,0.24351,363436.16,20521.98,67978.99,0.0465,56581.71
Canada,CAN,Canadian Dollar,Americas,Northern America,2005,32164309,16313702,0.62943536,2.70889E+11,549970,0.040430048,1.74654E+12,6.21582E+12,107059.5751,0.280982547,381018.5944,25879.37899,81180.19613,0.063692148,67387.08225,1.42159E+12,4.2519E+12,87140.86063,0.334341911,260633.9734,19721.52043,67419.34019,0.083465241,54849.53902,1.46559E+12,6.02915E+12,89837.92,0.24308,369575.87,22435.28,67402.64,0.04965,56547.16
Canada,CAN,Canadian Dollar,Americas,Northern America,2006,32536987,16594200,0.634261847,2.68103E+11,541070,0.039630049,1.79255E+12,6.42899E+12,108022.5053,0.278822661,387423.6946,26891.69146,81130.81386,0.062346036,68514.5537,1.4966E+12,4.67527E+12,90188.37834,0.320110892,281741.0485,21280.32669,68908.05165,0.077446718,57203.04738,1.5042E+12,6.23997E+12,90645.96,0.24106,376033.31,23312.87,67333.09,0.04853,57493.27
Canada,CAN,Canadian Dollar,Americas,Northern America,2007,32930794,16983242,0.639494956,2.70473E+11,571310,0.038617859,1.82969E+12,6.64529E+12,107734.7678,0.275335642,391285.2222,27052.93829,80681.82949,0.060642029,68895.84053,1.57766E+12,5.16102E+12,92895.16082,0.305687735,303889.0681,22209.24599,70685.91483,0.071584111,59405.98674,1.53536E+12,6.4517E+12,90404.5,0.23798,379886.07,23452.66,66951.84,0.04717,57813.22
Canada,CAN,Canadian Dollar,Americas,Northern America,2008,33337638,17258270,0.631197751,2.73198E+11,550200,0.038486132,1.84806E+12,6.85846E+12,107082.6238,0.269457042,397401.4663,27080.51189,80002.11188,0.060890232,67590.31125,1.65704E+12,5.58742E+12,96014.31515,0.296566344,323753.2409,23113.03473,72901.28042,0.070888203,60604.01974,1.55078E+12,6.65925E+12,89857.26,0.23288,385858.6,23476.56,66380.7,0.0474,56717.7
Canada,CAN,Canadian Dollar,Americas,Northern America,2009,33746093,16971767,0.672544837,2.63122E+11,520800,0.039249434,1.79399E+12,7.01284E+12,105704.2144,0.255814722,413206.1428,23729.52506,81974.68939,0.044518417,71090.82367,1.57133E+12,5.76064E+12,92585.17163,0.272770745,339424.8583,20331.23548,72253.93615,0.050070755,62267.67916,1.50541E+12,6.80697E+12,88700.58,0.22116,401076.11,20571.53,68129.05,0.03317,59655.12
Canada,CAN,Canadian Dollar,Americas,Northern America,2010,34147564,17295399,0.650951684,2.6596E+11,535030,0.037799298,1.84942E+12,7.21E+12,106931.3437,0.256507706,416873.8052,26157.88959,80773.45408,0.051734285,69607.13818,1.66605E+12,6.01179E+12,96328.97326,0.277130155,347594.7001,22619.94687,73709.02638,0.058932516,62705.50731,1.55192E+12,6.99702E+12,89730.32,0.2218,404559.77,22676.72,67053.59,0.03962,58410.1
Canada,CAN,Canadian Dollar,Americas,Northern America,2011,34539159,17594887,0.63958919,2.73258E+11,547720,0.037101215,1.9076E+12,7.42162E+12,108418.1389,0.257033394,421805.6549,27763.0739,80655.065,0.055536398,69343.06969,1.77406E+12,6.36077E+12,100828.3271,0.278906858,361512.5417,24351.50651,76476.82062,0.063419831,64488.70813,1.60075E+12,7.20199E+12,90977.94,0.22226,409322.7,24068.29,66909.66,0.04301,58188.51
Canada,CAN,Canadian Dollar,Americas,Northern America,2012,34922030,17793715,0.650561571,2.70066E+11,547140,0.036795366,1.9412E+12,7.64906E+12,109094.5333,0.253782338,429874.4112,28433.61048,80660.92283,0.051885935,70972.71099,1.8272E+12,6.72974E+12,102688.0024,0.271511478,378208.6975,25536.03967,77151.96275,0.058081178,66804.86819,1.62894E+12,7.42257E+12,91545.54,0.21946,417145.67,24649.59,66895.95,0.03989,59556.01
Canada,CAN,Canadian Dollar,Americas,Northern America,2013,35296528,18038746,0.649688482,2.73327E+11,556350,0.036482881,1.98641E+12,7.87599E+12,110119.0636,0.252210766,436615.2377,29067.61187,81051.45174,0.051869455,71543.08731,1.90225E+12,7.04513E+12,105453.3953,0.2700086,390555.6906,26266.01667,79187.37863,0.058104241,68511.85634,1.66688E+12,7.64291E+12,92405.26,0.21809,423694.09,25199.21,67206.05,0.03992,60034.63
Canada,CAN,Canadian Dollar,Americas,Northern America,2014,35664337,18148748,0.641806543,2.81672E+11,561830,0.036350903,2.04342E+12,8.10691E+12,112592.9217,0.252059276,446692.236,29128.21723,83464.70442,0.05393508,72262.8738,1.9949E+12,7.50629E+12,109919.3154,0.265763373,413598.4368,27337.69785,82581.61759,0.058843798,70546.93584,1.71472E+12,7.86718E+12,94481.17,0.21796,433483.25,25251.75,69229.42,0.04172,60638.63
Canada,CAN,Canadian Dollar,Americas,Northern America,2015,36026676,18355837,0.670259356,2.74932E+11,558800,0.036542835,2.05689E+12,8.30408E+12,112056.4719,0.247696463,452394.3152,26866.53565,85189.93621,0.045132757,75106.89872,1.99044E+12,7.89592E+12,108436.4071,0.252084717,430158.5934,25831.29298,82605.11416,0.046579742,72680.51647,1.72602E+12,8.05812E+12,94031.02,0.2142,438995.08,23291.06,70739.95,0.03409,63025.17
Canada,CAN,Canadian Dollar,Americas,Northern America,2016,36382944,18541105,0.661177635,,550480,0.035857304,2.07749E+12,8.47445E+12,112047.6823,0.245147214,457062.8429,25332.07596,86715.60637,0.047204055,74083.42163,2.02554E+12,8.25703E+12,109245.6448,0.245310284,445336.588,24865.50792,84380.13685,0.047259307,72230.77706,1.7433E+12,8.22241E+12,94023.64,0.21202,443469.33,21960.81,72062.82,0.03598,62166.33
Canada,CAN,Canadian Dollar,Americas,Northern America,2017,36732095,18851814,0.651136518,,562260,0.034989588,2.14064E+12,8.65726E+12,113550.9277,0.247265375,459226.9655,26741.7763,86809.15145,0.051272272,73937.15565,2.14064E+12,8.65726E+12,113550.9277,0.247265375,459226.9655,26741.7763,86809.15145,0.051272272,73937.15565,1.7963E+12,8.39945E+12,95285.07,0.21386,445551.33,23182.91,72102.17,0.03962,62043.59
Canada,CAN,Canadian Dollar,Americas,Northern America,2018,37074562,18966228,0.654880404,,574400,0.034591448,2.19265E+12,8.84402E+12,115608.0594,0.247924476,466303.5339,26843.45322,88764.60615,0.050972146,75709.45268,2.23117E+12,9.03558E+12,117638.9919,0.246931281,476403.7658,27292.61647,90346.37547,0.050629375,77039.47063,1.83994E+12,8.58074E+12,97011.29,0.21443,452422.16,23271.05,73740.24,0.03941,63530.8
Canada,CAN,Canadian Dollar,Americas,Northern America,2019,37411047,19298662,0.654880404,,,0.034473159,2.23346E+12,9.02639E+12,115731.5016,0.247437156,467720.788,26618.14464,89113.35691,0.050922252,75790.29255,2.31071E+12,9.42106E+12,119734.31,0.245270962,488171.5681,27524.96494,92209.34503,0.050174656,78411.65334,1.87419E+12,8.75784E+12,97114.88,0.214,453805.55,23075.73,74039.15,0.03938,63598.63
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1950,4607004.459,2326812,0.643502947,,,0.041273222,1.27966E+11,6.5298E+11,54996.152,0.195971977,280632.7352,10290.97093,44705.18107,0.02859021,35390.18589,21681268059,86548968642,9318.015384,0.250508682,37196.37703,1838.986692,7479.028693,0.048032385,5996.17036,1.14843E+11,6.91651E+11,49356.5,0.16604,297252.72,11476.83,37879.68,0.01792,31761.06
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1951,4660985.427,2411277,0.643502947,,,0.039101595,1.38334E+11,6.6271E+11,57369.47656,0.208739265,274837.9734,12951.57167,44417.9049,0.035313337,36917.42724,23763023618,96168179945,9854.954623,0.24709861,39882.67927,2447.769598,7407.185025,0.048988331,6341.692342,1.24148E+11,7.02279E+11,51486.45,0.17678,291247.56,14444.02,37042.44,0.02392,33131.69
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1952,4725762.214,2456734,0.643502947,,,0.040006689,1.39476E+11,6.67753E+11,56772.90088,0.20887348,271805.2141,11204.91478,45567.9861,0.034456091,36533.52903,25108413204,98391085111,10220.24011,0.255189921,40049.54459,2172.103405,8048.136703,0.050967766,6576.754628,1.25173E+11,7.07798E+11,50951.05,0.17685,288105.35,12496.09,38454.96,0.02304,32787.15
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1953,4787594.346,2474272,0.643502947,,,0.041350104,1.44414E+11,6.73402E+11,58366.21576,0.214454292,272161.5657,11326.38869,47039.82707,0.035102219,37558.83185,26354144457,95658232696,10651.27107,0.27550315,38661.15891,2174.302766,8476.968307,0.056865958,6854.124325,1.29605E+11,7.13657E+11,52380.98,0.18161,288431.15,12631.56,39749.42,0.02339,33707.31
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1954,4837649.264,2501890,0.643502947,,,0.041553611,1.52497E+11,6.85753E+11,60952.90677,0.222379456,274094.1444,13654.01311,47298.89366,0.037724009,39223.37514,27926534734,96796468565,11162.1766,0.288507785,38689.34284,2625.107908,8537.068695,0.061298564,7182.893539,1.36859E+11,7.26833E+11,54702.41,0.1883,290513.61,15227.4,39475.01,0.02557,35201.16
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1955,4887704.182,2552790,0.643502947,,,0.040962428,1.62795E+11,7.046E+11,63771.45532,0.231046288,276011.5986,15993.65883,47777.79649,0.041404893,41037.11943,30124559041,1.04722E+11,11800.64051,0.287662904,41022.46192,3191.593531,8609.046982,0.06158855,7593.746946,1.46101E+11,7.47445E+11,57231.94,0.19547,292795.29,17836.65,39395.28,0.02872,36828.92
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1956,4951499.573,2626873,0.643502947,,,0.041322456,1.73585E+11,7.2873E+11,66080.41841,0.238201989,277413.3776,17930.76468,48149.65373,0.043595851,42522.94399,32389022928,1.11298E+11,12329.87542,0.291012357,42368.90685,3650.872095,8679.00333,0.062422591,7934.311172,1.55784E+11,7.74207E+11,59304.12,0.20122,294725.67,19996.98,39307.14,0.03041,38162.38
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1957,5030998.23,2686744,0.643502947,,,0.04304614,1.80491E+11,7.53999E+11,67178.34088,0.23937832,280636.6957,18520.03887,48658.30201,0.042291526,43229.46033,34454170146,1.19257E+11,12823.76153,0.288907431,44387.09488,3949.153987,8874.607546,0.059948507,8252.128338,1.61982E+11,8.0237E+11,60289.46,0.20188,298640.35,20654.16,39635.3,0.02892,38796.44
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1958,5102645.254,2664469,0.643502947,,,0.045752857,1.76625E+11,7.68173E+11,66288.99929,0.229928596,288302.544,15207.50609,51081.4932,0.036216011,42657.1664,35423073614,1.22059E+11,13294.60782,0.290213402,45809.76524,3356.59996,9938.007857,0.057707366,8555.119309,1.58513E+11,8.17643E+11,59491.32,0.19387,306868.93,16959.91,42531.4,0.02336,38282.84
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1959,5161533.2,2664772,0.643502947,,,0.04520635,1.87784E+11,7.89959E+11,70469.00723,0.237713503,296445.117,17933.04378,52535.96345,0.039537813,45347.01382,37621097920,1.26936E+11,14117.94487,0.296379401,47634.70346,3970.047879,10147.89699,0.060452033,9084.939127,1.68527E+11,8.41324E+11,63242.67,0.20031,315720.92,19999.52,43243.15,0.0262,40696.85
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1960,5262624.431,2738653,0.643502947,7360595112,19523.108,0.045379777,2.00911E+11,8.21178E+11,73361.15307,0.244661537,299847.5121,21085.56448,52275.58859,0.04184134,47208.11819,41380438895,1.39711E+11,15109.77832,0.296186544,51014.39827,4923.497295,10186.28103,0.060209853,9723.186879,1.80308E+11,8.76E+11,65838.25,0.20583,319865.12,23515.32,42322.93,0.028,42367.11
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1961,5409844.53,2866661,0.643502947,7869999008,20388.52,0.045358795,2.17201E+11,8.6075E+11,75767.87939,0.252339136,300262.1014,23671.75142,52096.12797,0.044599363,48756.85368,46551611111,1.59357E+11,16238.9685,0.292121982,55589.68349,5909.928618,10329.03988,0.05878183,10449.82409,1.94928E+11,9.20593E+11,67998.17,0.21174,321137.66,26399.52,41598.65,0.03013,43757.02
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1962,5560990.21,2977130,0.643502947,8724699046,24154.529,0.045987347,2.27604E+11,8.99871E+11,76450.79468,0.252929611,302261.1486,23783.65461,52667.14007,0.044181314,49196.31168,51623124992,1.78564E+11,17339.89651,0.289101134,59978.65279,6256.773513,11083.123,0.057076355,11158.27451,2.04264E+11,9.65075E+11,68611.06,0.21166,324162.71,26524.31,42086.74,0.02947,44151.42
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1963,5681710.757,3022890,0.643502947,10622455396,29104.979,0.04609663,2.3871E+11,9.38395E+11,78967.47808,0.254381169,310429.732,24217.45057,54750.0275,0.044589507,50815.80486,56766613186,2.0261E+11,18778.92066,0.280176959,67025.21407,6769.006411,12009.91425,0.05378563,12084.29079,2.14231E+11,1.00859E+12,70869.66,0.21241,333650.18,27008.1,43861.57,0.02963,45604.84
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1964,5777894.542,3070162,0.643502947,10512505506,28166.227,0.046706188,2.51257E+11,9.81784E+11,81838.35989,0.255918846,319782.4668,26055.39562,55782.96427,0.044528126,52663.22577,62923295136,2.23773E+11,20495.10386,0.28119223,72886.45156,7635.125788,12859.97807,0.053538013,13188.65973,2.25492E+11,1.05673E+12,73446.15,0.21339,344194.55,29057.83,44388.31,0.02937,47262.81
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1965,5832856.437,3049298,0.643502947,11336742780,30370.094,0.047018206,2.59253E+11,1.01903E+12,85020.45881,0.254410566,334186.0374,25148.80116,59871.65765,0.043678411,54710.9158,67391318060,2.40227E+11,22100.60053,0.280531813,78781.08471,7552.752408,14547.84812,0.052990558,14221.80157,2.32667E+11,1.09783E+12,76301.93,0.21193,360025.69,28046.77,48255.16,0.02854,49100.52
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1966,5884874.146,3037606,0.643502947,11573735711,31528.866,0.047416647,2.65632E+11,1.05396E+12,87447.71296,0.252031688,346971.1038,25262.53387,62185.17908,0.042431907,56272.861,72368706264,2.58679E+11,23824.25895,0.279762131,85158.98433,7847.997154,15976.26179,0.052317728,15330.98084,2.38392E+11,1.13632E+12,78480.28,0.20979,374085.49,28173.61,50306.67,0.02737,50502.29
Switzerland,CHE,Swiss Franc,Europe ,Western Europe,1967,5950632.797,3053733,0.643502947,12144217436,32562.96,0.048083081,2.7375E+11,1.08998E+12,89644.50682,0.251150791,356934.9969,26251.70603,63392.80079,0.041451436,57686.50432,77899754185,2.74151E+11,25509.6839,0.284149587,89775.54438,8350.342368,17159.34153,0.053215409,16415.55676,2.45678E+11,1.17617E+12,80451.8,0.20888,385156.96,29276.77,51175.04,0.02638,51770.97
